ID,itemCode,batchSize,weight,stageId,pmCode,qty,uom,loss,netQty,entdate,pmName,stageName,stat,isDeleted,isMigrated
1329,FMA011,50000,,,PMS020,500,NOS,1,505,,SHRINKING BAG,,0,FALSE,TRUE
1330,FM1003,50000,,,PMP001,10,KGS,0,10,,PLAIN ALU FOIL ALU/ALU 105 MM,,0,FALSE,TRUE
1331,FM1003,50000,,,PMF007,2.6,KGS,0,2.6,,FOLICENT-XT TABLET FOIL,,0,FALSE,TRUE
1332,FM1003,50000,,,PMF008,5000,NOS,2,5100,,FOLICENT-XT TABLET BOX,,0,FALSE,TRUE
1333,FM1003,50000,,,PM2001,4,NOS,0,4,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1334,FM1003,50000,,,PMF012,500,NOS,1,505,,FOLICENT-XT TABLET BOX 10X10,,0,FALSE,TRUE
1335,FM1004,50000,,,PML003,2.6,KGS,0,2.6,,LIPOLEX-M TABLET FOIL,,0,FALSE,TRUE
1336,FM1004,50000,,,PMH016,1667,NOS,2,1700.34,,HAIRGAIN TABLET BOX,,0,FALSE,TRUE
1337,FM1004,50000,,,PMP001,10,KGS,0,10,,PLAIN ALU FOIL ALU/ALU 105 MM,,0,FALSE,TRUE
1338,FM1004,50000,,,PM2001,4,NOS,0,4,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1339,FM1002,50000,,,PML003,2.6,KGS,0,2.6,,LIPOLEX-M TABLET FOIL,,0,FALSE,TRUE
1340,FM1002,50000,,,PM 001,300,NOS,2,306,,LIPOLEX-M TABLET BOX,,0,FALSE,TRUE
1341,FM1002,50000,,,PMP001,10,KGS,0,10,,PLAIN ALU FOIL ALU/ALU 105 MM,,0,FALSE,TRUE
1342,FM1002,50000,,,PM2001,2,NOS,0,2,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1347,FMS018,50000,,,PMU003,5000,NOS,2,5100,,UNIVERSUM TABLET BOX,,0,FALSE,TRUE
1348,FMS018,50000,,,PMU004,4.2,KGS,0,4.2,,UNIVERSUM TABLET FOIL,,0,FALSE,TRUE
1349,FMS018,50000,,,PMP002,13.5,KGS,0,13.5,,PLAIN ALU FOIL ALU/ALU 125 MM,,0,FALSE,TRUE
1350,FMS018,50000,,,PMC026,6,NOS,0,6,,CORRUGATED BOX TAB/CAP,,0,FALSE,TRUE
1351,FMS018,50000,,,PMS020,500,NOS,1,505,,SHRINKING BAG,,0,FALSE,TRUE
1352,FMS019,50000,,,PMU003,5000,NOS,2,5100,,UNIVERSUM TABLET BOX,,0,FALSE,TRUE
1353,FMS019,50000,,,PMU004,4.2,KGS,0,4.2,,UNIVERSUM TABLET FOIL,,0,FALSE,TRUE
1354,FMS019,50000,,,PMP002,13.5,KGS,0,13.5,,PLAIN ALU FOIL ALU/ALU 125 MM,,0,FALSE,TRUE
1355,FMS019,50000,,,PMC026,6,NOS,0,6,,CORRUGATED BOX TAB/CAP,,0,FALSE,TRUE
1356,FMS019,50000,,,PMU005,500,NOS,1,505,,UNIVERSUM TABLET BOX 10X10,,0,FALSE,TRUE
1357,FMS017,50000,,,PMP002,13.4,KGS,5,14.07,,PLAIN ALU FOIL ALU/ALU 125 MM,,0,FALSE,TRUE
1358,FMS017,50000,,,PMA003,4,KGS,5,4.2,,ALL IN 1 TABLET PRINTED FOIL,,0,FALSE,TRUE
1359,FMS017,50000,,,PMA004,500,NOS,2,510,,ALL IN 1 TABLET PRINTED BOX,,0,FALSE,TRUE
1360,FMS017,50000,,,PMC026,6,NOS,0,6,,CORRUGATED BOX TAB/CAP,,0,FALSE,TRUE
1361,FMS021,50000,,,PMP002,13.4,KGS,5,14.07,,PLAIN ALU FOIL ALU/ALU 125 MM,,0,FALSE,TRUE
1362,FMS021,50000,,,PMA003,4,KGS,5,4.2,,ALL IN 1 TABLET PRINTED FOIL,,0,FALSE,TRUE
1363,FMS021,50000,,,PMA004,1667,NOS,2,1700.34,,ALL IN 1 TABLET PRINTED BOX,,0,FALSE,TRUE
1364,FMS021,50000,,,PMC026,6,NOS,0,6,,CORRUGATED BOX TAB/CAP,,0,FALSE,TRUE
1373,FMH010,5000,,,PMH021,500,NOS,2,510,,HILARGIN SACHET BOX,,0,FALSE,TRUE
1374,FMH010,5000,,,PMH020,12.5,KGS,0,12.5,,HILARFIN SACHET FOIL,,0,FALSE,TRUE
1375,FMH010,5000,,,PMC026,6,NOS,0,6,,CORRUGATED BOX TAB/CAP,,0,FALSE,TRUE
1376,FMR004,5000,,,PMR003,500,NOS,2,510,,R-JOY SACHET BOX,,0,FALSE,TRUE
1377,FMR004,5000,,,PMR004,12.5,KGS,0,12.5,,R-JOY SACHET FOIL,,0,FALSE,TRUE
1378,FMR004,5000,,,PMC026,6,NOS,0,6,,CORRUGATED BOX TAB/CAP,,0,FALSE,TRUE
1379,FME002,5000,,,PME003,250,NOS,2,255,,ECOLYF SACHET BOX,,0,FALSE,TRUE
1380,FME002,5000,,,PME002,7,KGS,0,7,,ECOLYF SACHET FOIL,,0,FALSE,TRUE
1381,FME002,5000,,,PM2001,5,NOS,0,5,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1382,FME002,5000,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
1383,FMF008,5000,,,PMF010,250,NOS,2,255,,FERRON SACHET BOX,,0,FALSE,TRUE
1384,FMF008,5000,,,PMF011,7.5,KGS,0,7.5,,FERRON SACHET FOIL,,0,FALSE,TRUE
1385,FMF008,5000,,,PM2001,5,NOS,0,5,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1386,FMF008,5000,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
1387,FME007,60000,,,PMU001,6000,NOS,5,6300,,UROCITRA MB6 TABLET LABLE,,0,FALSE,TRUE
1388,FME007,60000,,,PM2006,6000,NOS,2,6120,,20 TABLET BOTTLE TUB.144MM,,0,FALSE,TRUE
1389,FME007,60000,,,PM2001,15,NOS,0,15,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1390,FME007,60000,,,PM2007,6000,NOS,2,6120,,20 TABLET BOTTLE CAP.29MM,,0,FALSE,TRUE
1391,FMV011,50000,,,PMP003,12.5,KGS,5,13.125,,PLAIN ALU FOIL ALU/ALU 135 MM,,0,FALSE,TRUE
1392,FMV011,50000,,,PMV011,3.5,KGS,5,3.675,,VITMIN-Z TABLET FOIL,,0,FALSE,TRUE
1393,FMV011,50000,,,PMV012,1667,NOS,2,1700.34,,VITMIN -Z TABLET BOX (INER),,0,FALSE,TRUE
1394,FMV011,50000,,,PMC026,4,NOS,0,4,,CORRUGATED BOX TAB/CAP,,0,FALSE,TRUE
1395,FMV011,50000,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
1396,FMV011,50000,,,PMV013,167,NOS,0,167,,VITMIN-Z TABLET BOX (OUTER),,0,FALSE,TRUE
1413,FMM018,30000,,,PMM028,1000,NOS,5,1050,,MILKYJOY TABLET LABLE,,0,FALSE,TRUE
1414,FMM018,30000,,,PMD001,1000,NOS,1,1010,,DABBY 60 TABLET 12/32,,0,FALSE,TRUE
1415,FMM018,30000,,,PM2001,4,NOS,0,4,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1416,FMM018,30000,,,PMA005,1000,NOS,2,1020,,ALLUMINIUM SILER FOR DABBY,,0,FALSE,TRUE
1417,FMC035,30000,,,PMC053,1000,NOS,5,1050,,CALCIMORE TABLET,,0,FALSE,TRUE
1418,FMC035,30000,,,PMD001,1000,NOS,1,1010,,DABBY 60 TABLET 12/32,,0,FALSE,TRUE
1419,FMC035,30000,,,PM2001,4,NOS,0,4,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1420,FMC035,30000,,,PMA005,1000,NOS,2,1020,,ALLUMINIUM SILER FOR DABBY,,0,FALSE,TRUE
1425,FMM019,5000,,,PMM030,500,NOS,2,510,,MRICAL-D3 SACHET BOX,,0,FALSE,TRUE
1426,FMM019,5000,,,PMM029,7,KGS,0,7,,MRICAL-D3 SACHET FOIL,,0,FALSE,TRUE
1427,FMM019,5000,,,PM2001,5,NOS,0,5,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1428,FMM019,5000,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
1429,FMP012,200,,,PMP030,1000,NOS,2,1020,,PLASTIC TIN-200 GM BLACK,,0,FALSE,TRUE
1430,FMP012,200,,,PM2001,20,NOS,0,20,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1431,FMP012,200,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
1432,FMP012,200,,,PMP029,1000,NOS,2,1020,,PRONEEV GOLD POWDER LABLE,,0,FALSE,TRUE
1433,FMP011,200,,,PMP033,1000,NOS,2,1020,,PLASTIK TIN-200 GM WHITE,,0,FALSE,TRUE
1434,FMP011,200,,,PM2001,20,NOS,0,20,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1435,FMP011,200,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
1436,FMP011,200,,,PMP028,1000,NOS,2,1020,,PRONEEV MOM POWDER LABLE,,0,FALSE,TRUE
1437,FMP010,200,,,PMP033,1000,NOS,2,1020,,PLASTIK TIN-200 GM WHITE,,0,FALSE,TRUE
1438,FMP010,200,,,PM2001,20,NOS,0,20,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1439,FMP010,200,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
1440,FMP010,200,,,PMP027,1000,NOS,2,1020,,PRONEEV POWDER LABLE,,0,FALSE,TRUE
1441,FMF012,30000,,,PMH012,300,NOS,5,315,,HAIRFIX TABLET LABLE,,0,FALSE,TRUE
1442,FMF012,30000,,,PMS014,300,NOS,1,303,,SVL HDP AMBER BOTTLE 30 TABLET,,0,FALSE,TRUE
1443,FMF012,30000,,,PM2001,4,NOS,0,4,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1444,FMU007,50000,,,PMP002,14,KGS,5,14.7,,PLAIN ALU FOIL ALU/ALU 125 MM,,0,FALSE,TRUE
1445,FMA020,150,,,PMM014,1000,NOS,2,1020,,MULTYX SYRUP BOX,,0,FALSE,TRUE
1446,FMA020,150,,,PMM013,1000,NOS,5,1050,,MULTYX SYRUP LABLE,,0,FALSE,TRUE
1447,FMA020,150,,,PMP005,1000,NOS,2,1020,,PP CAP PLAIN 25 MM,,0,FALSE,TRUE
1448,FMA020,150,,,PM2001,21,NOS,0,21,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1449,FMA020,150,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
1450,FMA020,150,,,PM2002,1000,NOS,3,1030,,200 ML BRUT BOTTLE AMBER,,0,FALSE,TRUE
1451,FMA021,300,,,PMM014,1500,NOS,2,1530,,MULTYX SYRUP BOX,,0,FALSE,TRUE
1452,FMA021,300,,,PMM013,1500,NOS,5,1575,,MULTYX SYRUP LABLE,,0,FALSE,TRUE
1453,FMA021,300,,,PMP005,1500,NOS,2,1530,,PP CAP PLAIN 25 MM,,0,FALSE,TRUE
1454,FMA021,300,,,PM2001,21,NOS,0,21,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1455,FMA021,300,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
1456,FMA021,300,,,PM2002,1500,NOS,3,1545,,200 ML BRUT BOTTLE AMBER,,0,FALSE,TRUE
1457,FMX001,50000,,,PMP002,13.4,KGS,5,14.07,,PLAIN ALU FOIL ALU/ALU 125 MM,,0,FALSE,TRUE
1458,FMX001,50000,,,PMC004,4,KGS,5,4.2,,CALNET-500 TABLET PRINTED ALLU FOIL,,0,FALSE,TRUE
1459,FMX001,50000,,,PMC003,500,NOS,2,510,,CALNET-500 TABLET PRINTED BOX,,0,FALSE,TRUE
1460,FME008,50000,,,PMP002,13.4,KGS,5,14.07,,PLAIN ALU FOIL ALU/ALU 125 MM,,0,FALSE,TRUE
1470,FMN003,50000,,,PMP003,12.5,KGS,5,13.125,,PLAIN ALU FOIL ALU/ALU 135 MM,,0,FALSE,TRUE
1471,FMN003,50000,,,PMN004,3.5,KGS,5,3.675,,NEUROJET TABLET FOIL,,0,FALSE,TRUE
1472,FMN003,50000,,,PMN003,1667,NOS,2,1700.34,,NEUROJET TABLET BOX,,0,FALSE,TRUE
1473,FMN003,50000,,,PMC026,4,NOS,0,4,,CORRUGATED BOX TAB/CAP,,0,FALSE,TRUE
1474,FMN003,50000,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
1475,FMC034,200,,,PM1012,8,NOS,2,8.16,,1 KGS PLASTIC TIN,,0,FALSE,TRUE
1476,FMC034,200,,,PM2001,8,NOS,0,8,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1477,FMC034,200,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
1478,FML015,60000,,,PMH010,500,NOS,0,500,,HDPE BOTTLE 200CC/38 MM  NECK,,0,FALSE,TRUE
1479,FML015,60000,,,PM3003,500,NOS,0,500,,38 MM CT CAPS,,0,FALSE,TRUE
1480,FML015,60000,,,PMC026,1,NOS,0,1,,CORRUGATED BOX TAB/CAP,,0,FALSE,TRUE
1481,FMZ003,200,,,PM3007,1000,NOS,2,1020,,307 JAR 200 GM POWDER,,0,FALSE,TRUE
1482,FMZ003,200,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
1483,FMZ003,200,,,PMZ005,1000,NOS,5,1050,,ZENPROT POWDER LABLE,,0,FALSE,TRUE
1484,FMT004,60000,,,PMH010,500,NOS,0,500,,HDPE BOTTLE 200CC/38 MM  NECK,,0,FALSE,TRUE
1485,FMT004,60000,,,PM3003,500,NOS,0,500,,38 MM CT CAPS,,0,FALSE,TRUE
1486,FMT004,60000,,,PMC026,1,NOS,0,1,,CORRUGATED BOX TAB/CAP,,0,FALSE,TRUE
1501,FMA022,5000,,,PMM023,500,NOS,2,510,,MEGARGIN SACHET BOX,,0,FALSE,TRUE
1502,FMA022,5000,,,PMM022,9,KGS,0,9,,MEGARGIN SACHET FOIL,,0,FALSE,TRUE
1503,FMA022,5000,,,PMC026,5,NOS,0,5,,CORRUGATED BOX TAB/CAP,,0,FALSE,TRUE
1504,FMM022,5000,,,PMM034,500,NOS,2,510,,MENFERT SACHET BOX,,0,FALSE,TRUE
1505,FMM022,5000,,,PMM033,9,KGS,0,9,,MENFERT SACHET FOIL,,0,FALSE,TRUE
1506,FMM022,5000,,,PMC026,5,NOS,0,5,,CORRUGATED BOX TAB/CAP,,0,FALSE,TRUE
1507,FMD005,50000,,,PMP002,13.4,KGS,5,14.07,,PLAIN ALU FOIL ALU/ALU 125 MM,,0,FALSE,TRUE
1508,FMD005,50000,,,PMD007,4,KGS,5,4.2,,DRUSA TABLET FOIL,,0,FALSE,TRUE
1509,FMD005,50000,,,PMD008,500,NOS,2,510,,DRUSHA TABLET BOX,,0,FALSE,TRUE
1510,FMD005,50000,,,PM2001,6,NOS,0,6,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1511,FML017,50000,,,PMP002,13.4,KGS,5,14.07,,PLAIN ALU FOIL ALU/ALU 125 MM,,0,FALSE,TRUE
1512,FML017,50000,,,PML022,4,KGS,5,4.2,,LYCARPEL OXE CAPSULE FOIL,,0,FALSE,TRUE
1513,FML017,50000,,,PML023,500,NOS,2,510,,LYCARPEL OXE CAPSULE BOX,,0,FALSE,TRUE
1514,FML017,50000,,,PM2001,10,NOS,0,10,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1515,FMU008,50000,,,PMP002,14,KGS,5,14.7,,PLAIN ALU FOIL ALU/ALU 125 MM,,0,FALSE,TRUE
1516,FMU008,50000,,,PM2001,10,NOS,0,10,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1517,FMU008,50000,,,PMU007,334,NOS,1,337.34,,UNIVERSUM PLUS TABLET BOX,,0,FALSE,TRUE
1518,FMU008,50000,,,PMU006,4,KGS,0,4,,UNIVERSUM PLUS TABLET FOIL,,0,FALSE,TRUE
1519,FMO011,210,,,PMP030,1000,NOS,2,1020,,PLASTIC TIN-200 GM BLACK,,0,FALSE,TRUE
1520,FMO011,210,,,PM2001,20,NOS,0,20,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1521,FMO011,210,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
1522,FMO011,210,,,PMP029,1000,NOS,2,1020,,PRONEEV GOLD POWDER LABLE,,0,FALSE,TRUE
1527,FMC027,50000,,,PMP002,15,KGS,5,15.75,,PLAIN ALU FOIL ALU/ALU 125 MM,,0,FALSE,TRUE
1532,FMP016,50000,,,PMP002,13.4,KGS,5,14.07,,PLAIN ALU FOIL ALU/ALU 125 MM,,0,FALSE,TRUE
1533,FMP016,50000,,,PMP036,4,KGS,5,4.2,,PILOVIT FORT TABLET FOIL,,0,FALSE,TRUE
1534,FMP016,50000,,,PMP037,1670,NOS,2,1703.4,,PILOVIT FORT TABLET BOX,,0,FALSE,TRUE
1535,FMP016,50000,,,PM2001,5,NOS,0,5,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1536,FMZ005,210,,,PMA002,1000,NOS,0,1000,,ALU. POUCH 200 GM,,0,FALSE,TRUE
1537,FMZ005,210,,,PM3007,1000,NOS,0,1000,,307 JAR 200 GM POWDER,,0,FALSE,TRUE
1538,FMZ005,210,,,PM2001,20,NOS,0,20,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1539,FMZ005,210,,,PMZ008,1000,NOS,2,1020,,ZENVIT POWDER LABLE,,0,FALSE,TRUE
1540,FMI013,60000,,,PMS008,1000,NOS,2,1020,,STAMIN STAR BIOTIN TABLET BOX,,0,FALSE,TRUE
1541,FMI013,60000,,,PMS007,1000,NOS,5,1050,,STAMIN STAR BIOTIN TABLET LABLE,,0,FALSE,TRUE
1542,FMI013,60000,,,PM1006,1000,NOS,2,1020,,150 ML AMBER TABLET BOTTLE,,0,FALSE,TRUE
1543,FMI013,60000,,,PM2001,5,NOS,0,5,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1551,FMP013,20000,,,PMP034,2000,NOS,2,2040,,10 TABLET  EFFERVESION TABLET TUB,,0,FALSE,TRUE
1552,FMP013,20000,,,PMP035,2000,NOS,5,2100,,POTMG B6 DT TABLET LABLE,,0,FALSE,TRUE
1553,FMP013,20000,,,PMC026,10,NOS,0,10,,CORRUGATED BOX TAB/CAP,,0,FALSE,TRUE
1554,FMP013,20000,,,PM2007,2000,NOS,2,2040,,20 TABLET BOTTLE CAP.29MM,,0,FALSE,TRUE
1555,FMF013,35,,,PMA001,1000,NOS,0,1000,,ALU. POUCH 105 GM,,0,FALSE,TRUE
1556,FMF013,35,,,PMF001,1000,NOS,0,1000,,FRESHNET POWDER PRINTED BOX,,0,FALSE,TRUE
1557,FMF013,35,,,PM2001,6,NOS,0,6,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1558,FMP017,450,,,PMP035,1000,NOS,2,1020,,POTMG B6 DT TABLET LABLE,,0,FALSE,TRUE
1559,FMP017,450,,,PMP038,1000,NOS,1,1010,,POTMG B6 SYRUP BOX,,0,FALSE,TRUE
1560,FMP017,450,,,PM4001,1000,NOS,1,1010,,450 ML AMBER BOTTLE,,0,FALSE,TRUE
1561,FMP017,450,,,PM4002,1000,NOS,2,1020,,450ML BOTTLE CAP,,0,FALSE,TRUE
1562,FMP017,450,,,PMC056,40,NOS,0,40,,CORRUGATED BOX 450 ML BOTTLE,,0,FALSE,TRUE
1563,FMN004,5000,,,PMM023,500,NOS,2,510,,MEGARGIN SACHET BOX,,0,FALSE,TRUE
1564,FMN004,5000,,,PMM022,9,KGS,0,9,,MEGARGIN SACHET FOIL,,0,FALSE,TRUE
1565,FMN004,5000,,,PMC026,5,NOS,0,5,,CORRUGATED BOX TAB/CAP,,0,FALSE,TRUE
1566,FMN005,200,,,PMN005,1000,NOS,1,1010,,NEUROJET SYRUP BOX,,0,FALSE,TRUE
1567,FMN005,200,,,PMN006,1000,NOS,5,1050,,NEUROJET SYRUP LABLE,,0,FALSE,TRUE
1568,FMN005,200,,,PM2001,14,NOS,0,14,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1569,FMN005,200,,,PM2002,1000,NOS,2,1020,,200 ML BRUT BOTTLE AMBER,,0,FALSE,TRUE
1570,FMN005,200,,,PMP005,1000,NOS,3,1030,,PP CAP PLAIN 25 MM,,0,FALSE,TRUE
1571,FMN005,200,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
1572,FMO010,450,,,PMP015,1500,NOS,2,1530,,PROTEVL POWDER TIN,,0,FALSE,TRUE
1573,FMO010,450,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
1574,FMO010,450,,,PMM019,1500,NOS,1,1515,,MILKY WHITE CAP FOR PROTIN POWDER,,0,FALSE,TRUE
1575,FMO010,450,,,PMA002,1500,NOS,1,1515,,ALU. POUCH 200 GM,,0,FALSE,TRUE
1576,FMO010,450,,,PMC056,60,NOS,0,60,,CORRUGATED BOX 450 ML BOTTLE,,0,FALSE,TRUE
1577,FMC037,5000,,,PMC060,1250,NOS,2,1275,,CARISE-D3 SACHET BOX,,0,FALSE,TRUE
1578,FMC037,5000,,,PMC059,7,KGS,0,7,,CARISE-D3 SACHET FOIL,,0,FALSE,TRUE
1579,FMC037,5000,,,PM2001,5,NOS,0,5,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1580,FMC037,5000,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
1581,FMF007,51,,,PMP020,100,NOS,2,102,,PROTIN POWDER BAG,,0,FALSE,TRUE
1582,FMF007,51,,,PMC026,2,NOS,0,2,,CORRUGATED BOX TAB/CAP,,0,FALSE,TRUE
1583,FMG011,250,,,PMP033,1000,NOS,2,1020,,PLASTIK TIN-200 GM WHITE,,0,FALSE,TRUE
1584,FMG011,250,,,PM2001,20,NOS,0,20,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1585,FMG011,250,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
1586,FMG011,250,,,PMP027,1000,NOS,2,1020,,PRONEEV POWDER LABLE,,0,FALSE,TRUE
1587,FMG012,60000,,,PMS008,1000,NOS,2,1020,,STAMIN STAR BIOTIN TABLET BOX,,0,FALSE,TRUE
1588,FMG012,60000,,,PMS007,1000,NOS,5,1050,,STAMIN STAR BIOTIN TABLET LABLE,,0,FALSE,TRUE
1589,FMG012,60000,,,PM1006,1000,NOS,2,1020,,150 ML AMBER TABLET BOTTLE,,0,FALSE,TRUE
1590,FMG012,60000,,,PM2001,5,NOS,0,5,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1591,FMG013,500,,,PML006,2000,NOS,1,2020,,LYCOMED SYRUP PRINED BOX,,0,FALSE,TRUE
1592,FMG013,500,,,PML007,2000,NOS,3,2060,,LYCOMED SYRUP PRINTED LABLE,,0,FALSE,TRUE
1593,FMG013,500,,,PM3001,2000,NOS,2,2040,,300 ML BRUT BOTTLE,,0,FALSE,TRUE
1594,FMG013,500,,,PMC022,40,NOS,0,40,,CORRUGATED BOX 300ML X 50 BOTTLE,,0,FALSE,TRUE
1595,FMG013,500,,,PMP005,2000,NOS,3,2060,,PP CAP PLAIN 25 MM,,0,FALSE,TRUE
1596,FMZ006,60000,,,PMZ012,1000,NOS,5,1050,,ZUST NUTRA ASHWAGANDHA CAPSULE LABLE,,0,FALSE,TRUE
1597,FMZ006,60000,,,PM1006,1000,NOS,2,1020,,150 ML AMBER TABLET BOTTLE,,0,FALSE,TRUE
1598,FMZ006,60000,,,PM2001,5,NOS,0,5,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1599,FMZ009,60000,,,PMZ013,1000,NOS,5,1050,,ZUST NUTRA FAT BURNER CAPSULE LABLE,,0,FALSE,TRUE
1600,FMZ009,60000,,,PM1006,1000,NOS,2,1020,,150 ML AMBER TABLET BOTTLE,,0,FALSE,TRUE
1601,FMZ009,60000,,,PM2001,5,NOS,0,5,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1602,FMZ010,60000,,,PMZ011,1000,NOS,5,1050,,ZUST NUTRA L-CARNITINE TABLET LABLE,,0,FALSE,TRUE
1603,FMZ010,60000,,,PM1006,1000,NOS,2,1020,,150 ML AMBER TABLET BOTTLE,,0,FALSE,TRUE
1604,FMZ010,60000,,,PM2001,5,NOS,0,5,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1605,FMZ008,60000,,,PMZ010,1000,NOS,5,1050,,ZUST NUTRA L-GLUTATHION TABLET LABLE,,0,FALSE,TRUE
1606,FMZ008,60000,,,PM1006,1000,NOS,2,1020,,150 ML AMBER TABLET BOTTLE,,0,FALSE,TRUE
1607,FMZ008,60000,,,PM2001,5,NOS,0,5,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1608,FMZ007,60000,,,PMZ009,1000,NOS,5,1050,,ZUST NUTRA MULTIVITAMIN TABLET LABLE,,0,FALSE,TRUE
1609,FMZ007,60000,,,PM1006,1000,NOS,2,1020,,150 ML AMBER TABLET BOTTLE,,0,FALSE,TRUE
1610,FMZ007,60000,,,PM2001,5,NOS,0,5,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1614,FMV012,18000,,,PMH009,100,NOS,0,100,,HDPE CONTAINER 250CC/53 MM NEK,,0,FALSE,TRUE
1615,FMN006,18000,,,PMH009,100,NOS,0,100,,HDPE CONTAINER 250CC/53 MM NEK,,0,FALSE,TRUE
1616,FMO012,35,,,PMM023,500,NOS,2,510,,MEGARGIN SACHET BOX,,0,FALSE,TRUE
1617,FMO012,35,,,PMM022,7,KGS,0,7,,MEGARGIN SACHET FOIL,,0,FALSE,TRUE
1618,FMO012,35,,,PMC026,5,NOS,0,5,,CORRUGATED BOX TAB/CAP,,0,FALSE,TRUE
1626,FMD006,5000,,,PMD009,500,NOS,2,510,,D3 NUS SACHET BOX,,0,FALSE,TRUE
1627,FMD006,5000,,,PMD010,7,KGS,0,7,,D3 NUS SACHET FOIL,,0,FALSE,TRUE
1628,FMD006,5000,,,PM2001,5,NOS,0,5,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1629,FMD006,5000,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
1636,FMZ011,30000,,,PMZ014,1000,NOS,5,1050,,ZUSTNUTRA HAIR VITAMINS TABLET LABLE,,0,FALSE,TRUE
1637,FMZ011,30000,,,PM1011,1000,NOS,1,1010,,100ML TABLET BLACK BOTTLE,,0,FALSE,TRUE
1638,FMZ011,30000,,,PM2001,4,NOS,0,4,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1639,FMK003,300,,,PMK005,1500,NOS,2,1530,,KALPACIN-L SYRUP BOX,,0,FALSE,TRUE
1640,FMK003,300,,,PMK002,1500,NOS,5,1575,,KALPACIN-L SYRUP LABLE,,0,FALSE,TRUE
1641,FMK003,300,,,PMP005,1500,NOS,3,1545,,PP CAP PLAIN 25 MM,,0,FALSE,TRUE
1642,FMK003,300,,,PMM012,1500,NOS,1,1515,,MUSSARING CAP 25 MM,,0,FALSE,TRUE
1643,FMK003,300,,,PM2001,21,NOS,0,21,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
1644,FMK003,300,,,PM2002,1500,NOS,1,1515,,200 ML BRUT BOTTLE AMBER,,0,FALSE,TRUE
