ID,itemCode,batchSize,weight,stageId,pmCode,qty,uom,loss,netQty,entdate,pmName,stageName,stat
1390,FME007,60000,,,PM2007,6000.00,NOS,2.00,6120.00,,20 TABLET BOTTLE CAP.29MM,,0
1391,FMV011,50000,,,PMP003,12.50,KGS,5.00,13.13,,PLAIN ALU FOIL ALU/ALU 135 MM,,0
1392,FMV011,50000,,,PMV011,3.50,KGS,5.00,3.67,,VITMIN-Z TABLET FOIL,,0
1393,FMV011,50000,,,PMV012,1667.00,NOS,2.00,1700.34,,VITMIN -Z TABLET BOX (INER),,0
1394,FMV011,50000,,,PMC026,4.00,NOS,0.00,4.00,,CORRUGATED BOX TAB/CAP,,0
1395,FMV011,50000,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
1396,FMV011,50000,,,PMV013,167.00,NOS,0.00,167.00,,VITMIN-Z TABLET BOX (OUTER),,0
1413,FMM018,30000,,,PMM028,1000.00,NOS,5.00,1050.00,,MILKYJOY TABLET LABLE,,0
1414,FMM018,30000,,,PMD001,1000.00,NOS,1.00,1010.00,,DABBY 60 TABLET 12/32,,0
1415,FMM018,30000,,,PM2001,4.00,NOS,0.00,4.00,,CORUGATED BOX 72X200 ML,,0
1416,FMM018,30000,,,PMA005,1000.00,NOS,2.00,1020.00,,ALLUMINIUM SILER FOR DABBY,,0
1417,FMC035,30000,,,PMC053,1000.00,NOS,5.00,1050.00,,CALCIMORE TABLET,,0
1418,FMC035,30000,,,PMD001,1000.00,NOS,1.00,1010.00,,DABBY 60 TABLET 12/32,,0
1419,FMC035,30000,,,PM2001,4.00,NOS,0.00,4.00,,CORUGATED BOX 72X200 ML,,0
1420,FMC035,30000,,,PMA005,1000.00,NOS,2.00,1020.00,,ALLUMINIUM SILER FOR DABBY,,0
1425,FMM019,5000,,,PMM030,500.00,NOS,2.00,510.00,,MRICAL-D3 SACHET BOX,,0
1426,FMM019,5000,,,PMM029,7.00,KGS,0.00,7.00,,MRICAL-D3 SACHET FOIL,,0
1427,FMM019,5000,,,PM2001,5.00,NOS,0.00,5.00,,CORUGATED BOX 72X200 ML,,0
1428,FMM019,5000,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
1429,FMP012,200,,,PMP030,1000.00,NOS,2.00,1020.00,,PLASTIC TIN-200 GM BLACK,,0
1430,FMP012,200,,,PM2001,20.00,NOS,0.00,20.00,,CORUGATED BOX 72X200 ML,,0
1431,FMP012,200,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
1432,FMP012,200,,,PMP029,1000.00,NOS,2.00,1020.00,,PRONEEV GOLD POWDER LABLE,,0
1433,FMP011,200,,,PMP033,1000.00,NOS,2.00,1020.00,,PLASTIK TIN-200 GM WHITE,,0
1434,FMP011,200,,,PM2001,20.00,NOS,0.00,20.00,,CORUGATED BOX 72X200 ML,,0
1435,FMP011,200,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
1436,FMP011,200,,,PMP028,1000.00,NOS,2.00,1020.00,,PRONEEV MOM POWDER LABLE,,0
1437,FMP010,200,,,PMP033,1000.00,NOS,2.00,1020.00,,PLASTIK TIN-200 GM WHITE,,0
1438,FMP010,200,,,PM2001,20.00,NOS,0.00,20.00,,CORUGATED BOX 72X200 ML,,0
1439,FMP010,200,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
1440,FMP010,200,,,PMP027,1000.00,NOS,2.00,1020.00,,PRONEEV POWDER LABLE,,0
1441,FMF012,30000,,,PMH012,300.00,NOS,5.00,315.00,,HAIRFIX TABLET LABLE,,0
1442,FMF012,30000,,,PMS014,300.00,NOS,1.00,303.00,,SVL HDP AMBER BOTTLE 30 TABLET,,0
1443,FMF012,30000,,,PM2001,4.00,NOS,0.00,4.00,,CORUGATED BOX 72X200 ML,,0
1444,FMU007,50000,,,PMP002,14.00,KGS,5.00,14.70,,PLAIN ALU FOIL ALU/ALU 125 MM,,0
1445,FMA020,150,,,PMM014,1000.00,NOS,2.00,1020.00,,MULTYX SYRUP BOX,,0
1446,FMA020,150,,,PMM013,1000.00,NOS,5.00,1050.00,,MULTYX SYRUP LABLE,,0
1447,FMA020,150,,,PMP005,1000.00,NOS,2.00,1020.00,,PP CAP PLAIN 25 MM,,0
1448,FMA020,150,,,PM2001,21.00,NOS,0.00,21.00,,CORUGATED BOX 72X200 ML,,0
1449,FMA020,150,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
1450,FMA020,150,,,PM2002,1000.00,NOS,3.00,1030.00,,200 ML BRUT BOTTLE AMBER,,0
1451,FMA021,300,,,PMM014,1500.00,NOS,2.00,1530.00,,MULTYX SYRUP BOX,,0
1452,FMA021,300,,,PMM013,1500.00,NOS,5.00,1575.00,,MULTYX SYRUP LABLE,,0
1453,FMA021,300,,,PMP005,1500.00,NOS,2.00,1530.00,,PP CAP PLAIN 25 MM,,0
1454,FMA021,300,,,PM2001,21.00,NOS,0.00,21.00,,CORUGATED BOX 72X200 ML,,0
1455,FMA021,300,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
1456,FMA021,300,,,PM2002,1500.00,NOS,3.00,1545.00,,200 ML BRUT BOTTLE AMBER,,0
1457,FMX001,50000,,,PMP002,13.40,KGS,5.00,14.07,,PLAIN ALU FOIL ALU/ALU 125 MM,,0
1458,FMX001,50000,,,PMC004,4.00,KGS,5.00,4.20,,CALNET-500 TABLET PRINTED ALLU FOIL,,0
1459,FMX001,50000,,,PMC003,500.00,NOS,2.00,510.00,,CALNET-500 TABLET PRINTED BOX,,0
1460,FME008,50000,,,PMP002,13.40,KGS,5.00,14.07,,PLAIN ALU FOIL ALU/ALU 125 MM,,0
1470,FMN003,50000,,,PMP003,12.50,KGS,5.00,13.13,,PLAIN ALU FOIL ALU/ALU 135 MM,,0
1471,FMN003,50000,,,PMN004,3.50,KGS,5.00,3.67,,NEUROJET TABLET FOIL,,0
1472,FMN003,50000,,,PMN003,1667.00,NOS,2.00,1700.34,,NEUROJET TABLET BOX,,0
1473,FMN003,50000,,,PMC026,4.00,NOS,0.00,4.00,,CORRUGATED BOX TAB/CAP,,0
1474,FMN003,50000,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
1475,FMC034,200,,,PM1012,8.00,NOS,2.00,8.16,,1 KGS PLASTIC TIN,,0
1476,FMC034,200,,,PM2001,8.00,NOS,0.00,8.00,,CORUGATED BOX 72X200 ML,,0
1477,FMC034,200,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
1478,FML015,60000,,,PMH010,500.00,NOS,0.00,500.00,,HDPE BOTTLE 200CC/38 MM  NECK,,0
1479,FML015,60000,,,PM3003,500.00,NOS,0.00,500.00,,38 MM CT CAPS,,0
1480,FML015,60000,,,PMC026,1.00,NOS,0.00,1.00,,CORRUGATED BOX TAB/CAP,,0
1481,FMZ003,200,,,PM3007,1000.00,NOS,2.00,1020.00,,307 JAR 200 GM POWDER,,0
1482,FMZ003,200,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
1483,FMZ003,200,,,PMZ005,1000.00,NOS,5.00,1050.00,,ZENPROT POWDER LABLE,,0
1484,FMT004,60000,,,PMH010,500.00,NOS,0.00,500.00,,HDPE BOTTLE 200CC/38 MM  NECK,,0
1485,FMT004,60000,,,PM3003,500.00,NOS,0.00,500.00,,38 MM CT CAPS,,0
1486,FMT004,60000,,,PMC026,1.00,NOS,0.00,1.00,,CORRUGATED BOX TAB/CAP,,0
1501,FMA022,5000,,,PMM023,500.00,NOS,2.00,510.00,,MEGARGIN SACHET BOX,,0
1502,FMA022,5000,,,PMM022,9.00,KGS,0.00,9.00,,MEGARGIN SACHET FOIL,,0
1503,FMA022,5000,,,PMC026,5.00,NOS,0.00,5.00,,CORRUGATED BOX TAB/CAP,,0
1504,FMM022,5000,,,PMM034,500.00,NOS,2.00,510.00,,MENFERT SACHET BOX,,0
1505,FMM022,5000,,,PMM033,9.00,KGS,0.00,9.00,,MENFERT SACHET FOIL,,0
1506,FMM022,5000,,,PMC026,5.00,NOS,0.00,5.00,,CORRUGATED BOX TAB/CAP,,0
1507,FMD005,50000,,,PMP002,13.40,KGS,5.00,14.07,,PLAIN ALU FOIL ALU/ALU 125 MM,,0
1508,FMD005,50000,,,PMD007,4.00,KGS,5.00,4.20,,DRUSA TABLET FOIL,,0
1509,FMD005,50000,,,PMD008,500.00,NOS,2.00,510.00,,DRUSHA TABLET BOX,,0
1510,FMD005,50000,,,PM2001,6.00,NOS,0.00,6.00,,CORUGATED BOX 72X200 ML,,0
1511,FML017,50000,,,PMP002,13.40,KGS,5.00,14.07,,PLAIN ALU FOIL ALU/ALU 125 MM,,0
1512,FML017,50000,,,PML022,4.00,KGS,5.00,4.20,,LYCARPEL OXE CAPSULE FOIL,,0
1513,FML017,50000,,,PML023,500.00,NOS,2.00,510.00,,LYCARPEL OXE CAPSULE BOX,,0
1514,FML017,50000,,,PM2001,10.00,NOS,0.00,10.00,,CORUGATED BOX 72X200 ML,,0
1515,FMU008,50000,,,PMP002,14.00,KGS,5.00,14.70,,PLAIN ALU FOIL ALU/ALU 125 MM,,0
1516,FMU008,50000,,,PM2001,10.00,NOS,0.00,10.00,,CORUGATED BOX 72X200 ML,,0
1517,FMU008,50000,,,PMU007,334.00,NOS,1.00,337.34,,UNIVERSUM PLUS TABLET BOX,,0
1518,FMU008,50000,,,PMU006,4.00,KGS,0.00,4.00,,UNIVERSUM PLUS TABLET FOIL,,0
1519,FMO011,210,,,PMP030,1000.00,NOS,2.00,1020.00,,PLASTIC TIN-200 GM BLACK,,0
1520,FMO011,210,,,PM2001,20.00,NOS,0.00,20.00,,CORUGATED BOX 72X200 ML,,0
1521,FMO011,210,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
1522,FMO011,210,,,PMP029,1000.00,NOS,2.00,1020.00,,PRONEEV GOLD POWDER LABLE,,0
1527,FMC027,50000,,,PMP002,15.00,KGS,5.00,15.75,,PLAIN ALU FOIL ALU/ALU 125 MM,,0
1532,FMP016,50000,,,PMP002,13.40,KGS,5.00,14.07,,PLAIN ALU FOIL ALU/ALU 125 MM,,0
1533,FMP016,50000,,,PMP036,4.00,KGS,5.00,4.20,,PILOVIT FORT TABLET FOIL,,0
1534,FMP016,50000,,,PMP037,1670.00,NOS,2.00,1703.40,,PILOVIT FORT TABLET BOX,,0
1535,FMP016,50000,,,PM2001,5.00,NOS,0.00,5.00,,CORUGATED BOX 72X200 ML,,0
1536,FMZ005,210,,,PMA002,1000.00,NOS,0.00,1000.00,,ALU. POUCH 200 GM,,0
1537,FMZ005,210,,,PM3007,1000.00,NOS,0.00,1000.00,,307 JAR 200 GM POWDER,,0
1538,FMZ005,210,,,PM2001,20.00,NOS,0.00,20.00,,CORUGATED BOX 72X200 ML,,0
1539,FMZ005,210,,,PMZ008,1000.00,NOS,2.00,1020.00,,ZENVIT POWDER LABLE,,0
1540,FMI013,60000,,,PMS008,1000.00,NOS,2.00,1020.00,,STAMIN STAR BIOTIN TABLET BOX,,0
1541,FMI013,60000,,,PMS007,1000.00,NOS,5.00,1050.00,,STAMIN STAR BIOTIN TABLET LABLE,,0
1542,FMI013,60000,,,PM1006,1000.00,NOS,2.00,1020.00,,150 ML AMBER TABLET BOTTLE,,0
1543,FMI013,60000,,,PM2001,5.00,NOS,0.00,5.00,,CORUGATED BOX 72X200 ML,,0
1551,FMP013,20000,,,PMP034,2000.00,NOS,2.00,2040.00,,10 TABLET  EFFERVESION TABLET TUB,,0
1552,FMP013,20000,,,PMP035,2000.00,NOS,5.00,2100.00,,POTMG B6 DT TABLET LABLE,,0
1553,FMP013,20000,,,PMC026,10.00,NOS,0.00,10.00,,CORRUGATED BOX TAB/CAP,,0
1554,FMP013,20000,,,PM2007,2000.00,NOS,2.00,2040.00,,20 TABLET BOTTLE CAP.29MM,,0
1555,FMF013,35,,,PMA001,1000.00,NOS,0.00,1000.00,,ALU. POUCH 105 GM,,0
1556,FMF013,35,,,PMF001,1000.00,NOS,0.00,1000.00,,FRESHNET POWDER PRINTED BOX,,0
1557,FMF013,35,,,PM2001,6.00,NOS,0.00,6.00,,CORUGATED BOX 72X200 ML,,0
1558,FMP017,450,,,PMP035,1000.00,NOS,2.00,1020.00,,POTMG B6 DT TABLET LABLE,,0
1559,FMP017,450,,,PMP038,1000.00,NOS,1.00,1010.00,,POTMG B6 SYRUP BOX,,0
1560,FMP017,450,,,PM4001,1000.00,NOS,1.00,1010.00,,450 ML AMBER BOTTLE,,0
1561,FMP017,450,,,PM4002,1000.00,NOS,2.00,1020.00,,450ML BOTTLE CAP,,0
1562,FMP017,450,,,PMC056,40.00,NOS,0.00,40.00,,CORRUGATED BOX 450 ML BOTTLE,,0
1563,FMN004,5000,,,PMM023,500.00,NOS,2.00,510.00,,MEGARGIN SACHET BOX,,0
1564,FMN004,5000,,,PMM022,9.00,KGS,0.00,9.00,,MEGARGIN SACHET FOIL,,0
1565,FMN004,5000,,,PMC026,5.00,NOS,0.00,5.00,,CORRUGATED BOX TAB/CAP,,0
1566,FMN005,200,,,PMN005,1000.00,NOS,1.00,1010.00,,NEUROJET SYRUP BOX,,0
1567,FMN005,200,,,PMN006,1000.00,NOS,5.00,1050.00,,NEUROJET SYRUP LABLE,,0
1568,FMN005,200,,,PM2001,14.00,NOS,0.00,14.00,,CORUGATED BOX 72X200 ML,,0
1569,FMN005,200,,,PM2002,1000.00,NOS,2.00,1020.00,,200 ML BRUT BOTTLE AMBER,,0
1570,FMN005,200,,,PMP005,1000.00,NOS,3.00,1030.00,,PP CAP PLAIN 25 MM,,0
1571,FMN005,200,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
1572,FMO010,450,,,PMP015,1500.00,NOS,2.00,1530.00,,PROTEVL POWDER TIN,,0
1573,FMO010,450,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
1574,FMO010,450,,,PMM019,1500.00,NOS,1.00,1515.00,,MILKY WHITE CAP FOR PROTIN POWDER,,0
1575,FMO010,450,,,PMA002,1500.00,NOS,1.00,1515.00,,ALU. POUCH 200 GM,,0
1576,FMO010,450,,,PMC056,60.00,NOS,0.00,60.00,,CORRUGATED BOX 450 ML BOTTLE,,0
1577,FMC037,5000,,,PMC060,1250.00,NOS,2.00,1275.00,,CARISE-D3 SACHET BOX,,0
1578,FMC037,5000,,,PMC059,7.00,KGS,0.00,7.00,,CARISE-D3 SACHET FOIL,,0
1579,FMC037,5000,,,PM2001,5.00,NOS,0.00,5.00,,CORUGATED BOX 72X200 ML,,0
1580,FMC037,5000,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
1581,FMF007,51,,,PMP020,100.00,NOS,2.00,102.00,,PROTIN POWDER BAG,,0
1582,FMF007,51,,,PMC026,2.00,NOS,0.00,2.00,,CORRUGATED BOX TAB/CAP,,0
1583,FMG011,250,,,PMP033,1000.00,NOS,2.00,1020.00,,PLASTIK TIN-200 GM WHITE,,0
1584,FMG011,250,,,PM2001,20.00,NOS,0.00,20.00,,CORUGATED BOX 72X200 ML,,0
1585,FMG011,250,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
1586,FMG011,250,,,PMP027,1000.00,NOS,2.00,1020.00,,PRONEEV POWDER LABLE,,0
1587,FMG012,60000,,,PMS008,1000.00,NOS,2.00,1020.00,,STAMIN STAR BIOTIN TABLET BOX,,0
1588,FMG012,60000,,,PMS007,1000.00,NOS,5.00,1050.00,,STAMIN STAR BIOTIN TABLET LABLE,,0
1589,FMG012,60000,,,PM1006,1000.00,NOS,2.00,1020.00,,150 ML AMBER TABLET BOTTLE,,0
1590,FMG012,60000,,,PM2001,5.00,NOS,0.00,5.00,,CORUGATED BOX 72X200 ML,,0
1591,FMG013,500,,,PML006,2000.00,NOS,1.00,2020.00,,LYCOMED SYRUP PRINED BOX,,0
1592,FMG013,500,,,PML007,2000.00,NOS,3.00,2060.00,,LYCOMED SYRUP PRINTED LABLE,,0
1593,FMG013,500,,,PM3001,2000.00,NOS,2.00,2040.00,,300 ML BRUT BOTTLE,,0
1594,FMG013,500,,,PMC022,40.00,NOS,0.00,40.00,,CORRUGATED BOX 300ML X 50 BOTTLE,,0
1595,FMG013,500,,,PMP005,2000.00,NOS,3.00,2060.00,,PP CAP PLAIN 25 MM,,0
1596,FMZ006,60000,,,PMZ012,1000.00,NOS,5.00,1050.00,,ZUST NUTRA ASHWAGANDHA CAPSULE LABLE,,0
1597,FMZ006,60000,,,PM1006,1000.00,NOS,2.00,1020.00,,150 ML AMBER TABLET BOTTLE,,0
1598,FMZ006,60000,,,PM2001,5.00,NOS,0.00,5.00,,CORUGATED BOX 72X200 ML,,0
1599,FMZ009,60000,,,PMZ013,1000.00,NOS,5.00,1050.00,,ZUST NUTRA FAT BURNER CAPSULE LABLE,,0
1600,FMZ009,60000,,,PM1006,1000.00,NOS,2.00,1020.00,,150 ML AMBER TABLET BOTTLE,,0
1601,FMZ009,60000,,,PM2001,5.00,NOS,0.00,5.00,,CORUGATED BOX 72X200 ML,,0
1602,FMZ010,60000,,,PMZ011,1000.00,NOS,5.00,1050.00,,ZUST NUTRA L-CARNITINE TABLET LABLE,,0
1603,FMZ010,60000,,,PM1006,1000.00,NOS,2.00,1020.00,,150 ML AMBER TABLET BOTTLE,,0
1604,FMZ010,60000,,,PM2001,5.00,NOS,0.00,5.00,,CORUGATED BOX 72X200 ML,,0
1605,FMZ008,60000,,,PMZ010,1000.00,NOS,5.00,1050.00,,ZUST NUTRA L-GLUTATHION TABLET LABLE,,0
1606,FMZ008,60000,,,PM1006,1000.00,NOS,2.00,1020.00,,150 ML AMBER TABLET BOTTLE,,0
1607,FMZ008,60000,,,PM2001,5.00,NOS,0.00,5.00,,CORUGATED BOX 72X200 ML,,0
1608,FMZ007,60000,,,PMZ009,1000.00,NOS,5.00,1050.00,,ZUST NUTRA MULTIVITAMIN TABLET LABLE,,0
1609,FMZ007,60000,,,PM1006,1000.00,NOS,2.00,1020.00,,150 ML AMBER TABLET BOTTLE,,0
1610,FMZ007,60000,,,PM2001,5.00,NOS,0.00,5.00,,CORUGATED BOX 72X200 ML,,0
1614,FMV012,18000,,,PMH009,100.00,NOS,0.00,100.00,,HDPE CONTAINER 250CC/53 MM NEK,,0
1615,FMN006,18000,,,PMH009,100.00,NOS,0.00,100.00,,HDPE CONTAINER 250CC/53 MM NEK,,0
1616,FMO012,35,,,PMM023,500.00,NOS,2.00,510.00,,MEGARGIN SACHET BOX,,0
1617,FMO012,35,,,PMM022,7.00,KGS,0.00,7.00,,MEGARGIN SACHET FOIL,,0
1618,FMO012,35,,,PMC026,5.00,NOS,0.00,5.00,,CORRUGATED BOX TAB/CAP,,0
1626,FMD006,5000,,,PMD009,500.00,NOS,2.00,510.00,,D3 NUS SACHET BOX,,0
1627,FMD006,5000,,,PMD010,7.00,KGS,0.00,7.00,,D3 NUS SACHET FOIL,,0
1628,FMD006,5000,,,PM2001,5.00,NOS,0.00,5.00,,CORUGATED BOX 72X200 ML,,0
1629,FMD006,5000,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
1636,FMZ011,30000,,,PMZ014,1000.00,NOS,5.00,1050.00,,ZUSTNUTRA HAIR VITAMINS TABLET LABLE,,0
1637,FMZ011,30000,,,PM1011,1000.00,NOS,1.00,1010.00,,100ML TABLET BLACK BOTTLE,,0
1638,FMZ011,30000,,,PM2001,4.00,NOS,0.00,4.00,,CORUGATED BOX 72X200 ML,,0
1639,FMK003,300,,,PMK005,1500.00,NOS,2.00,1530.00,,KALPACIN-L SYRUP BOX,,0
1640,FMK003,300,,,PMK002,1500.00,NOS,5.00,1575.00,,KALPACIN-L SYRUP LABLE,,0
1641,FMK003,300,,,PMP005,1500.00,NOS,3.00,1545.00,,PP CAP PLAIN 25 MM,,0
1642,FMK003,300,,,PMM012,1500.00,NOS,1.00,1515.00,,MUSSARING CAP 25 MM,,0
1643,FMK003,300,,,PM2001,21.00,NOS,0.00,21.00,,CORUGATED BOX 72X200 ML,,0
1644,FMK003,300,,,PM2002,1500.00,NOS,1.00,1515.00,,200 ML BRUT BOTTLE AMBER,,0
1645,FMK002,300,,,PMK004,1500.00,NOS,2.00,1530.00,,KALPROT SYRUP BOX,,0
1646,FMK002,300,,,PMK003,1500.00,NOS,6.00,1590.00,,KALPROT SYRUP LABLE,,0
1647,FMK002,300,,,PMP005,1500.00,NOS,3.00,1545.00,,PP CAP PLAIN 25 MM,,0
1648,FMK002,300,,,PMM012,1500.00,NOS,1.00,1515.00,,MUSSARING CAP 25 MM,,0
1649,FMK002,300,,,PM2001,21.00,NOS,0.00,21.00,,CORUGATED BOX 72X200 ML,,0
1650,FMK002,300,,,PM2002,1500.00,NOS,1.00,1515.00,,200 ML BRUT BOTTLE AMBER,,0
1651,FML018,300,,,PML025,1500.00,NOS,2.00,1530.00,,LIVERSIS SUSPENTION BOX,,0
1652,FML018,300,,,PML024,1500.00,NOS,5.00,1575.00,,LIVERSIS SUSPENSION LABLE,,0
1653,FML018,300,,,PMP005,1500.00,NOS,3.00,1545.00,,PP CAP PLAIN 25 MM,,0
1654,FML018,300,,,PMM012,1500.00,NOS,1.00,1515.00,,MUSSARING CAP 25 MM,,0
1655,FML018,300,,,PM2001,21.00,NOS,0.00,21.00,,CORUGATED BOX 72X200 ML,,0
1656,FML018,300,,,PM2002,1500.00,NOS,1.00,1515.00,,200 ML BRUT BOTTLE AMBER,,0
1657,FMA023,300,,,PMA029,1500.00,NOS,2.00,1530.00,,ALENCOPIN SYRUP BOX,,0
1658,FMA023,300,,,PMA028,1500.00,NOS,5.00,1575.00,,ALENCOPIN SYRUP LABLE,,0
1659,FMA023,300,,,PMP005,1500.00,NOS,3.00,1545.00,,PP CAP PLAIN 25 MM,,0
1660,FMA023,300,,,PMM012,1500.00,NOS,1.00,1515.00,,MUSSARING CAP 25 MM,,0
1661,FMA023,300,,,PM2001,21.00,NOS,0.00,21.00,,CORUGATED BOX 72X200 ML,,0
1662,FMA023,300,,,PM2002,1500.00,NOS,1.00,1515.00,,200 ML BRUT BOTTLE AMBER,,0
1663,FMF014,300,,,PMF015,1500.00,NOS,2.00,1530.00,,FACIPIC-XT SYRUP BOX,,0
1664,FMF014,300,,,PMF014,1500.00,NOS,5.00,1575.00,,FACIPIC-XT SYRUP LABLE,,0
1665,FMF014,300,,,PMP005,1500.00,NOS,3.00,1545.00,,PP CAP PLAIN 25 MM,,0
1666,FMF014,300,,,PMM012,1500.00,NOS,1.00,1515.00,,MUSSARING CAP 25 MM,,0
1667,FMF014,300,,,PM2001,21.00,NOS,0.00,21.00,,CORUGATED BOX 72X200 ML,,0
1668,FMF014,300,,,PM2002,1500.00,NOS,1.00,1515.00,,200 ML BRUT BOTTLE AMBER,,0
1669,FMM023,60000,,,PMM036,1000.00,NOS,5.00,1050.00,,MYPARINA TABLET LABLE,,0
1670,FMM023,60000,,,PM1006,1000.00,NOS,2.00,1020.00,,150 ML AMBER TABLET BOTTLE,,0
1671,FMM023,60000,,,PM2001,5.00,NOS,0.00,5.00,,CORUGATED BOX 72X200 ML,,0
1680,FMU009,50000,,,PMP003,14.00,KGS,5.00,14.70,,PLAIN ALU FOIL ALU/ALU 135 MM,,0
1681,FMU009,50000,,,PMU008,4.50,KGS,5.00,4.72,,ULCIWAY TABLET FOIL,,0
1682,FMU009,50000,,,PMU009,334.00,NOS,2.00,340.68,,ULCIWAY TABLET BOX,,0
1683,FMU009,50000,,,PM2001,10.00,NOS,0.00,10.00,,CORUGATED BOX 72X200 ML,,0
1684,FMU009,50000,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
1685,FMF015,60000,,,PMF016,1000.00,NOS,5.00,1050.00,,FITBONES  CAPSULE LABLE,,0
1686,FMF015,60000,,,PM1006,1000.00,NOS,2.00,1020.00,,150 ML AMBER TABLET BOTTLE,,0
1687,FMF015,60000,,,PM2001,5.00,NOS,0.00,5.00,,CORUGATED BOX 72X200 ML,,0
1688,FMF015,60000,,,PMF017,1000.00,NOS,2.00,1020.00,,FITBONES CAPSULE BOX,,0
1689,FMM024,60000,,,PMM037,1000.00,NOS,5.00,1050.00,,MERA APNA TURMERIC CAPSULE LABLE,,0
1690,FMM024,60000,,,PM1006,1000.00,NOS,2.00,1020.00,,150 ML AMBER TABLET BOTTLE,,0
1691,FMM024,60000,,,PM2001,5.00,NOS,0.00,5.00,,CORUGATED BOX 72X200 ML,,0
1692,FMM024,60000,,,PMM038,1000.00,NOS,2.00,1020.00,,MERA APANA TURMERIC CAPSULE BOX,,0
1693,FMM025,10000,,,PMM040,1000.00,NOS,2.00,1020.00,,MAXGLOW TABLET BOX,,0
1694,FMM025,10000,,,PMM039,0.80,KGS,0.00,0.80,,MAXGLOW TABLET FOIL,,0
1695,FMM025,10000,,,PMP002,3.20,KGS,0.00,3.20,,PLAIN ALU FOIL ALU/ALU 125 MM,,0
1696,FMM025,10000,,,PMC026,2.00,NOS,0.00,2.00,,CORRUGATED BOX TAB/CAP,,0
1697,FMZ013,30000,,,PMZ015,1000.00,NOS,5.00,1050.00,,ZUSTNUTRA-ASWHAGANDHA-30 CAPSULE LABLE,,0
1698,FMZ013,30000,,,PM1011,1000.00,NOS,1.00,1010.00,,100ML TABLET BLACK BOTTLE,,0
1699,FMZ013,30000,,,PM2001,4.00,NOS,0.00,4.00,,CORUGATED BOX 72X200 ML,,0
1700,FMZ012,30000,,,PMZ016,1000.00,NOS,5.00,1050.00,,ZUSTNUTRA-FETBURNER-30 CAPSULE LABLE,,0
1701,FMZ012,30000,,,PM1011,1000.00,NOS,1.00,1010.00,,100ML TABLET BLACK BOTTLE,,0
1702,FMZ012,30000,,,PM2001,4.00,NOS,0.00,4.00,,CORUGATED BOX 72X200 ML,,0
1703,FMZ014,30000,,,PMZ019,1000.00,NOS,5.00,1050.00,,ZUSTNUTRA-L-CARNITINE-30 TABLET LABLE,,0
1704,FMZ014,30000,,,PM1011,1000.00,NOS,1.00,1010.00,,100ML TABLET BLACK BOTTLE,,0
1705,FMZ014,30000,,,PM2001,4.00,NOS,0.00,4.00,,CORUGATED BOX 72X200 ML,,0
1709,FMZ016,30000,,,PMZ017,1000.00,NOS,5.00,1050.00,,ZUSTNUTRA-MULTIVITAMIN-30 TABLET LABLE,,0
1710,FMZ016,30000,,,PM1011,1000.00,NOS,1.00,1010.00,,100ML TABLET BLACK BOTTLE,,0
1711,FMZ016,30000,,,PM2001,4.00,NOS,0.00,4.00,,CORUGATED BOX 72X200 ML,,0
1715,FMB020,50000,,,PMP001,12.50,KGS,0.00,12.50,,PLAIN ALU FOIL ALU/ALU 105 MM,,0
1716,FMB020,50000,,,PMB017,3.00,KGS,0.00,3.00,,BIOVITA-H TABLET FOIL,,0
1717,FMB020,50000,,,PMB008,1667.00,NOS,2.00,1700.34,,BIOVITA-H TABLET BOX,,0
1718,FMB020,50000,,,PM2001,4.00,NOS,0.00,4.00,,CORUGATED BOX 72X200 ML,,0
1719,FMB020,50000,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
1720,FMA024,50000,,,PMP002,13.40,KGS,5.00,14.07,,PLAIN ALU FOIL ALU/ALU 125 MM,,0
1721,FMM026,10000,,,PMM042,1000.00,NOS,2.00,1020.00,,MYOHIL TABLET BOX,,0
1722,FMM026,10000,,,PMM041,0.80,KGS,0.00,0.80,,MYOHIL TABLET FOIL,,0
1723,FMM026,10000,,,PMP002,3.20,KGS,0.00,3.20,,PLAIN ALU FOIL ALU/ALU 125 MM,,0
1724,FMM026,10000,,,PMC026,2.00,NOS,0.00,2.00,,CORRUGATED BOX TAB/CAP,,0
